,floor,size,exterior,rooms,bathrooms,latitude,longitude,hasLift,hasParkingSpace,IncludedInPrice,price_amount,propertyType_chalet,propertyType_countryHouse,propertyType_duplex,propertyType_flat,propertyType_penthouse,propertyType_studio,status_good,status_newdevelopment,status_renew,district_Buenavista-Ería-Montecerrao,district_Carbayin-Lieres-Valdesoto,district_Celorio-Poó-Parres,district_Centro,district_Centro-Casco Histórico,district_Ciudad Naranco-Vallobín-La Florida,district_Corredoria-Huca-Teatinos,district_Cué-San Roque-Andrín,district_El Berrón-La Carrera,district_El Carbayedo - El Quirinal,district_El Llano,district_El Pozón - Villalegre - La Luz,district_Este,district_Figaredo - Turón,district_Fozaneldi-Tenderina-Ventanielles,district_Jardín de Cantos - El Nodo,district_La Felguera,district_La Fresneda,district_La Manjoya-Parroquias Sur,district_La Pola Siero,district_La Villa - Bazuelo,district_Llanes,district_Luanco - Aramar - Antromero,district_Lugones,district_Oeste,district_Parroquias Norte,district_Parroquias Norte-Naranco,district_Parroquias suroccidentales,district_Parroquias surorientales,district_Periurbano,district_Piedras Blancas,district_Pillarno,district_Posada-Barro,district_Pría-Nueva-Hontoria-Naves,district_Quintes - Arroes,district_Requejo - Rozaes - Oñón,district_San Claudio-Trubia-Las Caldas,district_San Lazaro-Otero-Villafría,district_San Pedro - Siana,district_Selorio - Tornón,district_Somió - Cabueñes,district_Sur,district_Tazones - Argüero,district_Vidiago-Pendueles-Tresgrandas,district_Viella-Granda-Meres
1165,0.9854308258581459,0.0038643043389615995,1,0.8256218054616891,0.4982760367394372,1.1697017693604916,0.11426936945256809,1,0,0,570000.0,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
855,-0.7749695516728732,-0.39519943220380654,0,-0.2445179713496239,-0.13339117697415515,1.0274075214740168,-2.655764083417218,0,1,1,299000.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
243,-0.7749695516728732,-0.6501568194394639,1,-0.7795878597552803,-0.7650583906877475,-0.6734746219764165,-0.35359085346033686,1,0,0,132000.0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
4473,-0.7749695516728732,-0.06818887031459375,0,0.29055191705603256,-0.13339117697415515,1.3683578902708597,-1.1935159298691935,0,0,0,250000.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1393,-0.7749695516728732,-0.012763351350320406,0,-0.2445179713496239,-0.7650583906877475,-2.482202994330475,-0.15386677684727068,0,0,0,56000.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2396,0.9854308258581459,-0.5393057815109172,0,-0.7795878597552803,-0.7650583906877475,1.1318687475685547,0.13616178754267746,1,0,0,250000.0,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1774,-0.7749695516728732,-0.6169015080608999,1,-0.2445179713496239,-0.7650583906877475,1.1363758453135038,-0.6467274846236302,0,0,0,85000.0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2540,-0.3348694572901184,-0.5005079182359259,1,-0.2445179713496239,-0.7650583906877475,1.1093923683225624,0.1715844310971765,1,1,1,335000.0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2422,0.9854308258581459,-0.0737314222110211,1,0.8256218054616891,-0.13339117697415515,-0.5896416187629224,-0.3893998257915358,1,0,0,380000.0,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2979,-0.7749695516728732,0.6024599091531138,0,-0.7795878597552803,-0.7650583906877475,0.015232572080600047,1.480577484627057,0,0,0,180000.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3084,-0.7749695516728732,1.5391511796493336,0,0.8256218054616891,1.1299432504530296,1.0003895639539664,0.3260886971528153,0,1,1,635000.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2864,-0.7749695516728732,-0.5670185409930539,0,-0.7795878597552803,-0.7650583906877475,0.958845452062514,0.3974674340113035,0,0,0,199000.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
425,-0.7749695516728732,-0.32314625755025117,0,-0.2445179713496239,-0.13339117697415515,-0.11061643369525898,0.7558718327373206,0,0,0,80000.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
96,-0.7749695516728732,-0.07927397410744842,0,0.29055191705603256,-0.13339117697415515,-0.679838742508001,-0.8424667624440147,0,1,1,85000.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2747,1.4255309202409006,-0.5503908853037719,1,-0.2445179713496239,-0.7650583906877475,-0.5571915001575302,-0.38061016500598455,1,0,0,165000.0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2399,1.8656310146236552,-0.6113589561644726,1,-0.7795878597552803,-0.13339117697415515,-0.4895712417720855,-0.39308057457378326,1,1,1,340000.0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1075,0.10523063709263637,-0.5226781258216352,1,-0.2445179713496239,-0.7650583906877475,-0.4574501659309469,-0.33221771791493415,1,1,1,154995.0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3343,0.9854308258581459,-0.5670185409930539,1,-0.2445179713496239,-0.7650583906877475,-0.4910076021025827,-0.34790653498566887,1,0,0,149947.0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1259,-0.7749695516728732,-0.41182708789308853,0,-0.2445179713496239,-0.13339117697415515,0.1537014515422183,-0.3558063863320795,0,1,1,277200.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3465,-0.7749695516728732,1.0957470279351467,0,1.3606916938673455,1.761610464166622,-0.3014208455287011,0.12032857396160958,0,1,1,649000.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3938,0.5453307314753911,-0.47279515875378925,1,-0.2445179713496239,-0.13339117697415515,-1.7578921909835568,0.3989950401121225,1,0,0,85000.0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2097,0.5453307314753911,-0.4339972954787979,0,-0.2445179713496239,-0.13339117697415515,-0.6268539910293567,-0.3864105455814115,1,1,0,478000.0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3266,0.5453307314753911,-0.5670185409930539,1,-0.2445179713496239,-0.13339117697415515,-0.013694621598988745,2.5781658736429693,0,1,1,249000.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1823,-0.7749695516728732,0.6523428762209598,0,0.8256218054616891,0.4982760367394372,1.6003340242804245,-0.5163897454727113,0,1,1,450000.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4468,0.9854308258581459,-0.4395398473752252,1,-0.2445179713496239,-0.7650583906877475,-2.5620382264731476,-0.33117206922312914,1,0,0,75000.0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
